id,valence
0Y04xGwKImCqVSFZQI5All,0.547
6Q1VnirK7zQeJs37siT92V,0.332
1jUEQGkfKfR9CcHliBJ4z4,0.772
7eAbyTWoq2XHIDFAslXsjN,0.369
4n82bvvKnaCSbM0pXWbR1S,0.866
3C8FX9XkjvslhnSC6okafB,0.312
0gph3PR5UMpVRgLSLiZ0K8,0.249
3ToCwT51GYA1HTDJxy7ZZX,0.249
2KJhc28mHDUqlppA6uRGZu,0.667
1yZY9njPwknxXI5lPs0Yma,0.631
1lcaG7worZLgdGuniOfGje,0.732
6yE653bOUMCnnAbCOnZS55,0.445
2n4dd1ndv4N7T2n269GA1m,0.15
5aj0xPGiEUN3aI2oOYu14S,0.19
0oo0S7irGDedjjQU67YXCR,0.0553
1cPfKp9ThNZ1fez9itmUMN,0.327
3SULxc7gbC37FsO4rooH0Y,0.829
2Nib4r0saYQf2pUV4RFDhl,0.141
5JUufCEin0aXyFLXCzJbUL,0.568
7hMwynQL5X47D444VK1nBE,0.715
3KcVPElvd6mDgLWD8woXwo,0.587
2ORfTT4oHGpkOrLAXE7kUR,0.267
45Ps9rvL12ZWfRM1PsvitM,0.0324
6EhE4bTkyFHzupV4bzG8Eu,0.571
5y9BQQgfP4mxj2dehLKCEU,0.239
4YfF0cZEBtCju02dhXfifE,0.306
5m4X2HQ0eiviwuKPoREanT,0.557
07WtwQ1Wcu77wJmiCQ58CQ,0.162
2vmFOYoyqfTzYlNzp4x53C,0.326
0NHBt8bp6tloebOWV3U3fN,0.311
5ArhODWbmKVfstr6eRGMK3,0.0886
76iw8lDoWnLyMxewtkDQJC,0.871
6Pza38SqZqaXL8XUqJFgZS,0.432
1ECFqMRNA6NFbRXgbHl87e,0.51
6EtGD4O7jhtWsdtehlJt3c,0.588
52uKQxYJKHpYz0DEwKLltI,0.3
7y2EQ1QlKoJfBKOwRWDIoB,0.894
3p02ss31ywBaZcqh7Vq9sx,0.435
1RXXLvEKXmz2c6TG1EDUz2,0.0
3eI2LTkCx59chxJMZZ1GCM,0.444
1TB0dZqFRQsnf4fLLLRKQV,0.961
5pAqVAETbNvUNSwWrLoERD,0.537
5t7Oi0COC5U6tv9pEgxuiK,0.803
5QxFcHmC8KjEyTqihiZokY,0.697
4nBQ2ZR8gDolVPfo3DhYM7,0.589
151zH0f8e5hRf8fs7FDMnl,0.82
38h0rIs9I7MR2cSMDtSA7n,0.533
0lcuhtx0HtZeWFUYFqIi5P,0.656
047fCsbO4NdmwCBn8pcUXl,0.312
6HjXsJe976ZmGTi1j2kyeB,0.52
6q882tYhbvRjn4VJGIUUaG,0.428
0KIhA8otx6yYsHy1RctxJN,0.417
4o31NlTYIkZzujZP17leyE,0.802
2ZBSHZbhygozCphHUOqJQF,0.0756
1SSk8p8JlSOXniecPGCyRW,0.362
73RVbX3YhvDYTSyrzKguSi,0.663
4820SC1xnUaabzzYQTDkP2,0.0794
5IPJwlIpORS4LKUndk2WJw,0.0517
2daV4nG1ZNWCoFPFlR4yWH,0.527
5dCoxRJRSL6y6gEsJYP0Tt,0.533
137TfhjIhmtXpysqbtzrvF,0.122
20C8yXjwDzGkwkJ9FYxpR3,0.548
2vxsw48W3x9EHwUfHxJskG,0.441
30hmtSeY9bpwEQPz8DWNjW,0.333
7LzanzGeB0YJhOWkCHGRgK,0.901
7AIlkFCKozpTvNVUyC5Fg3,0.961
4lrC9aBnzlG9U5DDoHMnyt,0.351
2pmBKVA4XD23VwHZeL0Nss,0.538
4zsDA31stWMtLveU61hejd,0.633
0Gf7KHyE7Okqe1huhCQ0oB,0.89
1n4um2KT9aNbcuD4Ydplp4,0.821
70lnL3QaSOIIyMa2X9aVRL,0.893
5TxUedy2CM04QihDdOFnsk,0.118
3EQGtKKIk2utGnnGlwAjM8,0.555
5mTBJUWVz4ecCnTmnTJmZv,0.672
3HDfUyUmyOiVLJMrW5sbcQ,0.747
1w3YaHy2knP9olluAaFx3n,0.433
1PND3lqHZbABKKHHeyC61B,0.107
5hsvHSuBT5QyUogOqRtie9,0.374
6O2vaCQvjnbJdirwwPmIbS,0.35
2p5DfmIUTLH79elmaSCCR5,0.264
5bB64dSzBR7rlXa8V6imvC,0.867
2Asiem9O0YGuvvoAkz8aSq,0.971
6korvxtUEyt590jUFOfADm,0.82
0LE7CzPzXmUu1bUYB1mFy8,0.681
22p7tgi6cFVBaH7vAbgcUY,0.68
6Wu8O1Nyy41SbTwoSWQJs2,0.72
1xr4lKdcnh62zEALZQYZot,0.404
5LvoRXpExE8SIswqH6q74j,0.74
1QJiHpXwLsbwbHob5uEHtt,0.628
4qEaW3qN5P4pKPkWQ5HVVB,0.508
6N5L6yJ9Fwl9zlxRWYip1e,0.439
1w6mpwjZJr8qEZrwMXQd1m,0.192
0TxTyhjHivk5av3aofLZBL,0.558
6iakQJF1cKwNkhjWJAMH29,0.404
1XFsWUKEQL3uluXGQBnNFE,0.275
7GM7CgaIvzAOEyP0iOlk8T,0.616
0be3Vlo9ByRxYioT9QI6e8,0.748
6dNdQtu3LLSJhI7xRKw3Ip,0.869
34b0zvbrEf1AnukteE5lEm,0.9
42eQvQg4NO1wRuZ5h8QB8M,0.769
75VDWiZEfAt3dL49kASgvi,0.477
0UKK2OMjjCxd4GN3dUyxdA,0.751
2YMpIBqFO7SKHgYpuON2cn,0.893
2YWDmfu4SAnYGboCRrkjxE,0.508
56JlUxlgZS1ZFgjopdgdBt,0.948
1SA1tJo9JpD8fYmlUCnRYp,0.676
2rXJChN7Glrn5sgY422mWv,0.54
3Skwc4sh1QHUGcWrFBFWSF,0.615
4XpLqmD7SxGzaKuTs07FM0,0.742
3ejj33H5KQYQo6n5cPcIlW,0.963
5eeqkfkJKUJNIAzIFufqH0,0.86
08L1WAtYQnsFBoZ3MEBkYV,0.488
1MNdfH2KC5LdEde3JPJ513,0.238
4SjBGbtJz77ximBiOZcIn6,0.927
4lyPFIEm0pcLtBgtsNDNhU,0.154
5xZPOd1s09Kr5VUXRwRKuI,0.834
0MpAVDiIg0m6QQ2Oe6Q903,0.936
4VkgY55sUbfszX3XjS3LxW,0.892
3ZTuYuaV1fhdNnuIBuzTYy,0.772
4DJwdQDai9DLYBL9TNrEDo,0.352
0mA8YVcK3fYTot54K1abTq,0.495
1G1YJPV7THViQfOM9Gug7R,0.561
6AAZigYqOch79lKcrSBOv0,0.483
6LrUojlGuUE3LtSXMQs5EI,0.686
0Ow8vvdgK0rdObJo5wfL16,0.455
1NpW5kyvO4XrNJ3rnfcNy3,0.437
5VjlmjJ1peXIjcuecCdfx1,0.223
5Yx6BnEiFIpZfeUgzfc5O7,0.492
3DAnL5uiU1Kh6an43EsU4x,0.889
5pE24jTVTfkoDUCkfO3Jng,0.649
73HwMEPCCCEqKFYONpOxe9,0.486
0sppIXQeoEQHaKaU2EjbZg,0.108
3Dp45phAlIRFLnTv8lD60h,0.796
2mYzGHg1P6ZBTexbBSMiWO,0.665
6TNWKMAgZLzB3dWgGjWuYl,0.786
2gKc84MX4zYrySVnZqY9jd,0.56
6KPulAqVTsjT18PKSGNZv6,0.387
28eTONaWJyd0Jbnkb7xaDO,0.91
6y5GaZRI2cy2RKz9B3drTe,0.797
46xDrwGG9iYseU2kHa30lg,0.794
3FSVxcdplNPNgNrZTYTxte,0.785
3KZw9g7PNBBx66sHNqme6Z,0.409
23h2E9vii66VFQN3PWwooV,0.65
3szc1zj03HRhIwElZIgnnV,0.782
2YLV29RrL9g1iYZB75zjCZ,0.113
20bJBbPapGQ4bqs0YcA9xY,0.351
77hVRfBvi1uNG1cghUS448,0.491
5JNvakubS6bqJ6TPRRiold,0.703
4iAlKc4wczhrv7J1BVc7Pr,0.241
3gQMqeXqiHFCafaTtFnHF8,0.376
4DtNOUTldvCO27NmFsnttG,0.621
5zNYDUKl8SulDtjDg9AM41,0.118
5u1YXHE7ggbTTOQkKkgAS2,0.418
4YmKTCL86mpGHUS0sEWAUV,0.616
2d25bcPROv24B2O5251IEA,0.969
2P5cIXejqLpHDQeCHAbbBG,0.38
13Fxqe60zdcPjEvrdx7Hln,0.751
6tycXaxKeqGkayeQHBsPs4,0.771
2odQ4c1GEDkkq8UmmFaX1w,0.532
1LXUhQDYEfDRjFj9YmwKTS,0.408
4wrj0HexvkWRbo7PBYQf26,0.742
12iERgT55LwVLtGni5WuKB,0.321
1Jmqubf9kGkWeYQXQKImL5,0.764
2vd7p0VSHVQAXUp1lsB2Mm,0.607
1GeNWyZtCHbcp3ZWp8GTOO,0.491
1idB3b2IIfal1DPwOuDQwo,0.914
70kYUoJbY7GMih4542i7mV,0.314
0ZZ9kLRomzTbnmtzcE1dO2,0.349
7HiCcbCUj5KmyM1vsfIUlO,0.934
0SpM1aRgncFI6RMZwtsqMV,0.761
0cL93m5DLzJtHJf1GSxAf3,0.64
37TcCbtkvz2Vd4mfMTDlvY,0.693
4JZr8uwtLBgbjRaCrzIsTX,0.179
7sU4yy0uxGEHmWDamg8ZD1,0.962
3x9ITe8AC3Iy0btOEdcV6C,0.395
2cgZkUVmNJeJZFLEAyh5Qj,0.695
4M732X5J2BE6M8VIHHfxMx,0.921
1YtZ6sHC4TalQbK4c37bqJ,0.36
5SXYxOJP6VMPweb2g4TRJN,0.0
4C1I03Z66hyn4JhOwOW26P,0.586
6cYJLejfFUUSG1Ayco8H84,0.798
3JHDtmFdX9kdx9wz0md98U,0.266
3VmNMuyVD7h5JgTl3y1c5X,0.547
6P71LmKrWTwnGBe4BYK5IG,0.955
4sfWyRtVAphWQpbKcHMVFG,0.887
6IGgupsKsHNLkZxfp07cfL,0.175
7CSP0jlL5v51JZXsY17CN1,0.96
1npDAUsFkVkq4Sw1jnP0Ap,0.353
0sOoGrE5PY5EBDQnR7Yysu,0.612
0McanHLRuqojpH1Gj7KKYl,0.658
5f4V1rtxYYbGnTbITkkIV7,0.749
3moMtpCsPJvXirsyRwsD6u,0.773
6ic09TD6Jx8gzEbr2lDiIy,0.558
1GWqIqTchxGaectAU24poN,0.607
0VZDfCprkZJ1CwOVt7kePJ,0.84
5ARANPDkFxJdXxG78x19oL,0.694
5ylLypaOksxWd75YrGtx2N,0.837
3045nQoh0ac7z0unR09c13,0.731
2nlSLBjdnp6HLPn5EY8v47,0.546
5EmL6IbswQGhfH9AX7ezWd,0.838
4U8sOYJreJ7D00VlyvIk2v,0.862
4YJyUrapPNABAa7tiI7shw,0.64
1y94LxK8YjT2a6SfAw9KWY,0.345
1eMujWp9h2cSEPIiO6xOhN,0.192
6QHriGskvFYU4Eo4u4ek94,0.509
6PqZkFSv7Iqec6nvDcHgeW,0.178
7DgZ2cG6o0sNwKidmaPw6A,0.299
3u3msO5MIJ2vqUo2FZOusT,0.546
1wxSXIrFPhTeXsZo7mODUq,0.931
2bACMuM250AF9rErF1uwWg,0.591
3dAiMRzy7LBMMp5eC7z05x,0.524
4LGBvq6TRWVIeZ7CFyGsEd,0.731
78I82909V5pLKRmRfKiGAG,0.802
0wvW1SwRFIKJIvv31uu5V9,0.645
0UaMYEvWZi0ZqiDOoHU3YI,0.81
4yqpNXqUpD7UFVDVJL3J0A,0.695
3flVeH74WZf4FFeKHmwV9I,0.792
4PDNOmMej8sc1mkiZfvW9w,0.788
18eQQWGg4CjNLDMgb5wTrW,0.691
4QjeZ0bi3nUhUtxDfxXdfv,0.487
7hNj7LsbUNfGhrVvv8Gnut,0.942
4sFRAkllCBqIa08boTHX5A,0.397
0DAmSYQW9kq9gQNDI002KP,0.383
41XTTtcACrTZb1km4j4yT9,0.896
6vlbuXCnHFLV5H5vMoMmqR,0.636
1OzBgu7EIcab8wxnpWB9Qu,0.507
56C9kgD9wLknpD7dNOQu6F,0.599
5vaCmKjItq2Da5BKNFHlEb,0.573
5fnOrhQ4KgT5irGCjIccGH,0.518
136iZLQdKtlyEFurf4UKf6,0.572
66rdGSb6FMm0neFXxmJdPQ,0.647
3M3p4B9xCOFB4WRtqcz38F,0.164
3fyWz4qTvWGV9nM4fUpY9L,0.75
15Eol5qxFCo52uKiKekYaJ,0.668
3oyMHCAAcnWFdcGuVgwfhd,0.371
40jiZBsr1W3SG15AGU9227,0.603
13n7MvPYPenyESEJXxYWNj,0.542
1WgRBwGnK9wfbrCClXSOBs,0.0414
68X8APz6vMdg0BOjsuaba3,0.839
6M6Tk58pQvABy6ru66dY3d,0.78
23ehR4jpFQFMfDADgFdXR7,0.808
5QatWOVGyzfYVhTI9o3ZZ7,0.631
6bWJeRoWJki9SNtgguMr9K,0.0845
1ZHz9biTvGPpBc4CUQrJt8,0.921
05hdZ0YRqAg6qsgV1ee3LE,0.198
2UPDhb8zeJ2PeYT7Y4rYps,0.359
4gdF1aX2QSgRadWYiriwDa,0.45
2iiVG1xHHu2zZrDNVm8NJ3,0.239
4ydfntQQR5g5gkACYwXHHt,0.377
4f8igDpWLaLB8FyhitEdqy,0.109
4XwKXDL5dgnSII5kSLnEW1,0.275
343maiZvmnpCQEZC2nw66F,0.793
1BokmiOsdxBbFjCEWoIpeo,0.769
4kCvpSVa2XQUiarE7EE5Fs,0.568
44WLOqH7QayQOQdeUHeKUK,0.19
2WGGxhsc2WtPNkhsXWVcYb,0.785
2XbKT4d1ptdgr2vPH1kUhv,0.27
5KegqgUjoJukQIkYlXxteU,0.392
11cxKUEgnVAlesUKt4e3br,0.447
1LGBh18wccPBKY96hUTLnk,0.645
1zcwGoIfdNlTrfmKkDLcv4,0.968
1Ru2Vo2oej74W9eBEyZU9A,0.839
6bKOjicu3N5gm4AAhueZx7,0.332
095Kvl2XYcCs2USl4vaXlC,0.23
1TTOAw90zzNWKnUgzzcvZW,0.499
13tysgLSkrab0jC7f8DG76,0.821
013qmiO04xhcxHvcNM63lE,0.965
6fxVffaTuwjgEk5h9QyRjy,0.201
5SGC1lpx3ppgicJgenkWYZ,0.965
41xOlm3Kl620klE0J2MB7p,0.538
4TBXBE5O4GnjPPRgvHo2sT,0.332
57KvbSAwDUuw7Aa8QaU9RB,0.97
5MYzajZVxBaPT2JUSRa99L,0.227
6d7PpcvjY6mHblRXgJ5utZ,0.427
1r18ncKJiu1wFgYVl8yL3G,0.724
6rmR089uuREFmno2bY8u78,0.523
41zlMehHMtMWWpei7lPpI4,0.599
6DBKSzHJnmessG6SimxooQ,0.191
1x3glKwRuKiArrNazCZecn,0.772
4QzQANsjRSoW32tXQBeQiO,0.917
4j6GMcVcqZf1r0GDqMtYp6,0.57
5TSXQTFHlbxXghtEBR3Zcy,0.648
650XsQDnYkAF9jHWZZznrV,0.75
2Nxnw7OEeYt45yJIjdyzV0,0.289
47eTImOdtmthXkvWiQO1PE,0.563
7aB1eiQzs6JkK9oxWLqwuf,0.586
5OOhJCokYJrObUFixBTQJN,0.541
6SvztZbxAJyRZZJOv5tC51,0.538
2HGcnZx2w1HbtXk8RZVv91,0.0851
3M2yrfGLuKQPpQGt01k3Po,0.588
59JreAiZzOF6pB8nIqEi20,0.212
3jKCwz2s4wm3djg7Mb2dMI,0.505
7BGfmrLqVfB9sSUH2hUThw,0.565
7KfMpfPllyVl4VElPu9Ru3,0.323
21o1cVBkIB7OL76w4xLPbo,0.469
3oy7aXWP1l5HctKbKqFzyD,0.11
2IIiBPARanRVcLDqIAbJkW,0.962
3479kk78dx3GFt048Udq54,0.146
5YXsSBAIWymzybfM9ZYJQ8,0.686
0fNp64VdvFNMbYXvH34Bbi,0.28
6qypXMiHUKVYbMrlyCNwV5,0.437
4aMYBAO1WMnsBcuCpFmx2A,0.944
5YZVXowzVCHUk5Cp0H48fk,0.0964
50viXdCMbGMgELb4Izu4wg,0.328
7IqxwAWiA7Ff0Tkh8fnebb,0.759
6NG3spQZMIQtw63LpcKySe,0.583
2CXElHlC9mXlYEgKpT0mDb,0.962
3b9Dae2aPvOGKNOcdhj9CP,0.152
0KHG44mT1UQBsmkZVYCpxp,0.694
130O0GAaK3XboUB7lw7kv0,0.22
5ARHCNhS292SadtPVj3PWr,0.666
6gorwqDJ7bsdCHcVs5uS9u,0.909
2i0wa7rXEz33uxu1SBMKgO,0.0697
5ShK1bMPP0jqc7LpzfPaXy,0.533
6vInMsXdlH7SN6NL4dQkrO,0.424
388bIBQ7hnBPXJzClQspsV,0.745
6Gza5NA3e2TPoI7YJGeqSI,0.868
0Ki1bKItNk9djYCydGwWk1,0.899
0badzfVKdc475dNMlmUvfy,0.718
5BdrhtKIPUh3Vy5JJsKEdn,0.372
1ps5sx71OhHiBVmGiKQSne,0.131
3wVLgOY97gLsEGJzn0Uyxs,0.808
3yuj5wo7WSbYCDEkaSEY6G,0.924
1dUY3yNkxKVOk3axDfsXVh,0.851
6SDH3mp9sQCNJDfDDpQTTo,0.786
2cwGK6ZYfiZ1EZva2VEKSN,0.761
56LNeFlHjKn6knCzyV03O0,0.34
3XuWI5FnnYZ8s1eVuXAeVD,0.417
4gOATi25JBoCXPwlROwXev,0.134
7hbWIJu2TiNp366D8UlpKj,0.963
1djlprEDUDZyl4gmCHBTUg,0.41
1GlCj4EijzGuGFrOEdzNTa,0.0753
6XjWdiVy8WZAkwRZfS6jEF,0.611
3RClYYJxl3WCphmC0FS2S0,0.71
3AMQUcKmht3G7PhvTJYuZ4,0.173
2WCgqwPrWuDZ3Bu59kTQS7,0.603
0XLLWzt1wZwAQSxRnil0DQ,0.356
4nIJy7L7DQN9G1hkuzrBfT,0.854
0eF0hwXeVzUimc5YA5IT6J,0.753
2l5MHxK5f7gsyYsTkompoE,0.64
5QqdnAVnNCfWp9CZ3pi5a0,0.646
4imo8i0QCP7iQ2Agtjk9Te,0.403
0F24HA5PftFkfETekL0cwm,0.734
4lMXKsj1wiYofjGfN4K8I9,0.769
0tvepqOHxqKt2PYRcLTHRR,0.612
3nEugNej2Gs6GbEnK0wSnu,0.962
00rsJA8H0HO6NxWsT6ISCg,0.819
5Z01UMMf7V1o0MzF86s6WJ,0.0612
323cm9pE6ZB4gscYrFgezx,0.324
6lMqDaZjoqe6J1p8TdHuBZ,0.311
5bM3IhiYoYSK9VjAux2px8,0.614
6qxKPXsHsdsTmjXgd9euB8,0.672
345aCD2ReEBsMqKE392DKM,0.102
28tIwbYX1oh1NVZeaWfMJq,0.869
6iUNdLnwnIHWvgQXwJJnGQ,0.353
3qg5iSELuv5WqeqxWX3Krp,0.335
6NK5FLHiKuc68YsOYaLtyE,0.534
2E5j5yZr38Vxt99l8vyyyz,0.446
3F138QuYFlzPmgPeWKEFln,0.348
2Y579kQwREtBRxOzelmCGJ,0.376
0WbUtrv79442CwvyPJ3g6O,0.624
0YHBvFhfCJHyP5qfgtiX1o,0.695
358bOvBiZCS9fRzNYosw6c,0.425
4wDcIqExxIvxrIjVCFjGHU,0.45
088zHox9LA94PL1A7CmWKO,0.704
21x9OVpVdf6T9Fd7BmqrHH,0.327
32jg11KUoKKCrqb78s6Dn2,0.668
7HqKC11XjGSaxtaIVWMF30,0.774
4yglQxbo7CnEDOnGLGwKEu,0.485
6Al0Kpd4VrRZ0Z4kTThNPa,0.512
1QuHU3MASIB0I5m8HjVw97,0.444
3qWOUb63BWZKvTGQsF3NvW,0.557
6bVB2MGR7LcotAIB1vfpw6,0.791
5emxS2ghZWuPnRFOe10vdq,0.322
4C2A72poDvqaPn9imaWMIe,0.302
0KyAGiNGUytG5JLxJu4F6l,0.695
0IaLhfjnD8pWolQBfo9MNp,0.322
0OkMj0czyhrDCIhOSLFpHK,0.318
58iuuMeVzgGhCwhnx3zBAP,0.808
0EPZixF5ti4OsA8lYrerrg,0.826
3qdMYE97GJwDxSBVT9kDGu,0.972
5ALqIfzbBIgEEdtvlHEhoL,0.689
0U66G3XSTg1SI6gMZYDzDy,0.645
0UYI4aQANAR4NVHAYmPVmr,0.703
2UnFiaDT4K42B75CAmYnzY,0.806
3THjnO5bQDMvHzJsNywEJi,0.443
3z0w6eCGxkznXMaH84xIEy,0.196
2w54IE3wgj5XLoklpnFgJ8,0.718
0Qb5gpYecE4VaNeeTSrDwP,0.823
0YlqJkfuox9LpJ5uW3NPM8,0.101
5VJkazOH2I6uIQ3CsRV4i9,0.853
3QbtJmJeeh8JE5EtAD1Eh0,0.508
4LXd5Oth5vfx5yBsGI6M10,0.625
6UCFZ9ZOFRxK8oak7MdPZu,0.522
7fLWB75TtWgRMr0VRclL2F,0.524
5tx7dVHB05CQOIjUJFvcEb,0.57
6vtY2LUeXJ7KISwgiTu0Ph,0.0495
0N963YYI8p4NTq4I9fR3xW,0.215
2FsRU1CtLQL21L15z2vWqm,0.193
0wJdUKOgyPSzNgFzsgZhEX,0.395
7j02rdE5RVtNcNMuLGY5SS,0.824
0TBdDlR8GjN2aoHIUCxEDG,0.609
5t62tjXwtGTt0NsE63GFvw,0.682
6miK1DMb1WONHzH1jh5PLk,0.381
4jmADw2rRriDjzSruTySZ7,0.457
5JLJoKPH6UR5bkpFknQfOQ,0.96
21TLyTyRDS6Pd2Coe1vJHb,0.119
1GTNcb4iWaUyydPGiuXsYa,0.217
7GZ1KaMcHyak0Csx9w078c,0.448
1kngogXu70QuYIH078oJ1O,0.663
79Qlk33OpmjfF9rKmmUsVk,0.741
4H3KBBAe2Fcgv9lH6E10Oe,0.0396
6VGo2vghXEaomRpD5EU7kw,0.982
6ia5QpeiDZTlCQz5M3hJnp,0.68
4G8QAsCYVx59iTJcaVK8wa,0.176
0CUhPyFM2eMJt6CGISTiZD,0.729
6v8zxjVollkNPZEARyaJjA,0.762
2tbqTvUIqGmlW9DHY844Hd,0.925
0bV8zNkiD8SDr55uxW4X1x,0.0351
1H0sPJM7owEp84NQXriEgO,0.0522
1i6GavKqHSucby3IF58om6,0.395
1xlP4oHr2EZQj34JlLEyBL,0.207
4o4kpehFSIvjFIGB36mGbm,0.549
0Vx8j4stjp6Mycjqyc7eRO,0.962
59unyJeUOgH2ZNwS7sYA9G,0.27
6IeJcGYibtUKl9QnAupnYi,0.263
6mGkBLDcN5OtbSw9oNnO6z,0.816
2XTDQI63K51VhAMBaX2yY6,0.212
2oWMI54r0qT4N8Xb4C76vq,0.541
0XFmE3MXbcLmKCLwVCWIbM,0.721
0TD22Pd8CsaLwMWMhzUusU,0.614
7rUcaLBPWv3MedGbJbUySP,0.56
0OW8DZac32p1Jen8rMAHlB,0.107
0I2ELF6uHlL4ABu9aFiou7,0.826
41luqZ4nlBlKqhP1MApQdW,0.584
4p0Yp2fnqydGVEgIE2p60X,0.666
4dT14t0kG0bPlHzAp2Sx9k,0.684
5aC5qtYtVuh7JKwxZul1EY,0.395
2pa96dSFmYfIV284Fivscl,0.932
6ycYqFnXnjMOwMvEMbEpUk,0.15
7A8rCpzUgLXUqleNeXpkqL,0.355
0NZtpFRzI4ZygqISV7fTtD,0.803
09JmpOX5co0ZIw175ZNAaR,0.137
1yj1ZztSGITJ5Nf4mfH92c,0.616
4xnbHeYyCNWlxS7IMKZAC1,0.615
01ZMPq6QyqEM2k5G6Rdfwm,0.821
1l4G2aELqG6P5DvENc33pT,0.471
40l4DYTW2jfArPOL63YogV,0.747
18lZDzgg3HetL1FmmcED1j,0.415
3IDsegNBHC4pjGCOMTQYlU,0.919
440T8Mimcjwh6Rf5Wa8cVA,0.742
30kTlqX4Kx2I7rQtqtPsSU,0.813
5QTO4OvjIeSpFJMplmyngS,0.882
1Fi6u796KbUTlg2XwFwJim,0.738
5SAmGrYC4PMYm7ngFffrhf,0.919
1FXdcQfIO9DWe63NwSWqfV,0.76
34HnLR8Tcc1kFXes9F3HUo,0.726
3w1zJpurtqHAllY2olNtia,0.582
1wvJM4aipJgJiHkRcFs1wt,0.61
7oz20iWVus6UzNdkh7LN9G,0.929
05KeRMxuutPAe5JOVlzZi3,0.297
1uzW2bO6DnA72WTAebZiQn,0.92
5hWbs8tpYVoB8P1H6ly8xw,0.482
4DOotseelwjpEy2ofZy3Pe,0.886
4YvQolXPImTRwrhG40hqsf,0.91
5mqwEdKVmSHuQVIcMnhpGJ,0.492
7BVyFbgxSJ7nY606ENs8Bu,0.413
0Qb4d2bkSxltDT8kustnOO,0.202
0bdJYUktCF9bVnAXgRnXTv,0.0832
2n0qkPLHOssnZb1pB19puZ,0.171
6jmQmvz9R2dGILWcLRCEre,0.736
3BEwVUwXoSQh5JYo7nz2xj,0.887
6o2cvZvFIb41ukeSds6m1B,0.16
0bcTAzkKcMQDI2pNMJGX8u,0.823
4fYFXbcEDPfl4Yv2Fbwr9Q,0.224
14tdsr2ZBQwPqW7UwfowyB,0.282
1S5Ur6oKF4dzrRMuxmHk39,0.32
421JL88eYQqTCwEmsNmmXj,0.75
6BtA9TGPc6Az2J2UPoPKEp,0.721
7g796noAmjjQOibxStn85a,0.0519
1ZuIGRBnfiJspnP6ERhf57,0.104
2RpvIoRCpcKlzDnGLZ0nds,0.691
46MDLc0Yip6xCMSsdePOAU,0.727
7EKUOlysNuLlfgoH5oySA6,0.0706
47aMbtetHwI7tLR9Z7iec7,0.0424
1T5WVKr81fWTLw64tSkMeP,0.898
0Zf5O0qCYrq9rjzGZUjnkv,0.545
2DwnktngY3gFuOgzJ8q7IP,0.27
3UyE7EmtNGQXNcFUjSQ66S,0.661
3EUq2Ibkj5rEzkxsNRt5Fa,0.555
5lV9iUQzwQWo1gZMGjkeGl,0.872
1bq5R1uHDXz20Jm58sD1af,0.406
0FP04YnQ8eDxkAH4rlwFar,0.732
1uwY1ZqURcKJ9Fd7foMxPb,0.701
2vPCRs3g0vdLU8sHlAEytO,0.847
5GJWdBG4jJmmJzKmDxOwGC,0.18
7a9aeLVkn7DIqFjbanKz0k,0.146
1Jp0vQZhLa7YCOBdb5frOM,0.902
242E7zj2wWWegVlurGpaVz,0.883
299Nx9X3N3cWuUHKdDlZQs,0.473
3dfO5e6kvudYYQwWiLbBoo,0.164
1qVEtpM3m04SV6qjKJa9EM,0.377
5sAhoT8AV3xa7Sg6CGZ8je,0.681
0FvYv4SPS5lGJZMsOapDK9,0.552
5r2Wg7RsLiFLNJdfnzo9sn,0.472
12cMvNxRs1ULqUzlLlB6rT,0.63
7HZ44padJ6DVsfUY6omUTA,0.36
5QvUIQYaDBvssqnxrw1X49,0.672
70ATm56tH7OrQ1zurYssz0,0.397
0yzcqtdu85erFxmgeZp0zW,0.968
25ghweXagWiZmQxzMYtX4k,0.819
53MtX1e5O6YwWeHE90wnbT,0.195
6JyEh4kl9DLwmSAoNDRn5b,0.734
4T2dHb8XBYHlVj7Dyo1cW9,0.364
3tXztMiRtWvLDrwJUEfd2o,0.639
1CcJySo3KQEXax8ThmqgeG,0.937
5w2TJVv67YDakpA4ee9KSI,0.883
1SySN0jJrkLBDLcwnaundl,0.527
1Aw6OnIHu5A3ZgYVzwOuxG,0.47
4IogrtwWxiwhR3cxYw7rrH,0.158
5mpzCj9l1pYsL4XOXiea84,0.82
1nSV8XKbtxUnqdM9BdMB1Q,0.706
70AVg1yHqX139V8muLXQ7c,0.369
7Ic93fCArQXz4vRfezyS4r,0.379
10zH4gZ5qCuMfsYxW0jDDa,0.457
3DtFSsoib0CkjCT7um79MU,0.452
5oFK0dJQ5auokDaVYY228m,0.399
5VwwpU7KsLhgfbMEecedhJ,0.75
2iyx39IRK73Av3ja4277G6,0.473
28KFyKT5HYldUUf7BF4xmj,0.425
1m7WXN6V99NabqaKvPzSXV,0.593
2vKadnRjDi4F56pHspv9u1,0.802
6rLxoiotadeUjeB2gyqcto,0.493
0JMiahTeM7a8FS1vL0GtES,0.194
6Ng8WNO6KBn8JnRdyCT3Bv,0.488
5sEpqYUOx5y6TH8EeQVWKa,0.928
5O3gBVBCe64CeYAQ3b34vC,0.139
0D21XvHcVsIvJM6FcGY2BT,0.623
1jLRap9S6KxWpzlxBqYh17,0.966
4o07hxTDo4ZoCTvvjnDlos,0.281
1t1NX1DJQDcmZA0lvCnFjC,0.588
7LaI3mRTJu66r9HKdv7iBx,0.302
